title,genre,link
Tensei shitara Slime Datta Ken OVA,"['Fantasy', 'Shounen']",https://myanimelist.net/anime/38793/Tensei_shitara_Slime_Datta_Ken_OVA
Tonari no Seki-kun OVA,"['Comedy', 'School', 'Seinen']",https://myanimelist.net/anime/20977/Tonari_no_Seki-kun_OVA
Usamaru,['Comedy'],https://myanimelist.net/anime/33787/Usamaru
Tennis no Ouji-sama: Sonzoku Yama no Hi,"['Adventure', 'Comedy', 'Sports', 'Shounen']",https://myanimelist.net/anime/1190/Tennis_no_Ouji-sama__Sonzoku_Yama_no_Hi
Usagi to Kame no Koutsuu Anzen,"['Drama', 'Fantasy', 'Kids']",https://myanimelist.net/anime/30931/Usagi_to_Kame_no_Koutsuu_Anzen
Tanaka-kun wa Itsumo Kedaruge Specials,"['Comedy', 'School', 'Slice of Life']",https://myanimelist.net/anime/33157/Tanaka-kun_wa_Itsumo_Kedaruge_Specials
Usahana: Yumemiru Ballerina,['Kids'],https://myanimelist.net/anime/6522/Usahana__Yumemiru_Ballerina
Usagi no Mofy (TV),['Kids'],https://myanimelist.net/anime/40670/Usagi_no_Mofy_TV
Tales of Zestiria: Doushi no Yoake,['Fantasy'],https://myanimelist.net/anime/24459/Tales_of_Zestiria__Doushi_no_Yoake
Usagi no Mofy (TV 2016),['Kids'],https://myanimelist.net/anime/40672/Usagi_no_Mofy_TV_2016
Steins;Gate: Soumei Eichi no Cognitive Computing,"['Slice of Life', 'Comedy']",https://myanimelist.net/anime/27957/Steins_Gate__Soumei_Eichi_no_Cognitive_Computing
Selector Spread WIXOSS,"['Game', 'Psychological']",https://myanimelist.net/anime/24037/Selector_Spread_WIXOSS
Scrapped Princess,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Mecha', 'Sci-Fi', 'Shounen']",https://myanimelist.net/anime/167/Scrapped_Princess
Usagi no Mofy (TV 2014),['Kids'],https://myanimelist.net/anime/40671/Usagi_no_Mofy_TV_2014
Usagi no Mofy,['Kids'],https://myanimelist.net/anime/21713/Usagi_no_Mofy
Urban Caravan,['Music'],https://myanimelist.net/anime/40255/Urban_Caravan
Usagi no Matthew,['Slice of Life'],https://myanimelist.net/anime/37467/Usagi_no_Matthew
Shokugeki no Souma OVA,"['Ecchi', 'School', 'Shounen']",https://myanimelist.net/anime/31327/Shokugeki_no_Souma_OVA
Sankarea,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Shounen', 'Supernatural']",https://myanimelist.net/anime/11499/Sankarea
Umi e Kite,"['Kids', 'Music']",https://myanimelist.net/anime/39886/Umi_e_Kite
"Umi Da! Funade Da! Nikoniko, Pun","['Fantasy', 'Comedy']",https://myanimelist.net/anime/16253/Umi_Da_Funade_Da_Nikoniko_Pun
"Umete, Bye-Bye","['Music', 'Dementia']",https://myanimelist.net/anime/40383/Umete_Bye-Bye
Umeboshi Jinsei,"['Kids', 'Music']",https://myanimelist.net/anime/37462/Umeboshi_Jinsei
Umeboshi Denka,"['Comedy', 'Slice of Life']",https://myanimelist.net/anime/12835/Umeboshi_Denka
Rokka no Yuusha,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Mystery']",https://myanimelist.net/anime/28497/Rokka_no_Yuusha
Ultraman Kids no Shouboutai,"['Kids', 'Sci-Fi']",https://myanimelist.net/anime/39309/Ultraman_Kids_no_Shouboutai
Re:␣Hamatora,"['Mystery', 'Comedy', 'Super Power', 'Drama']",https://myanimelist.net/anime/23421/Re_%E2%90%A3Hamatora
Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Martial Arts', 'Shounen']",https://myanimelist.net/anime/1010/Ranma_%C2%BD__Chou_Musabetsu_Kessen_Ranma_Team_vs_Densetsu_no_Houou
Uli Sai Jjang-Iya,['School'],https://myanimelist.net/anime/30054/Uli_Sai_Jjang-Iya
Uli Chingu Kkachi,"['School', 'Slice of Life']",https://myanimelist.net/anime/30049/Uli_Chingu_Kkachi
Ultra B: Black Hole kara no Dokusaisha BB!!,"['Adventure', 'Comedy']",https://myanimelist.net/anime/10244/Ultra_B__Black_Hole_kara_no_Dokusaisha_BB
Ukkari Pénélope (2017),"['Kids', 'Slice of Life']",https://myanimelist.net/anime/37698/Ukkari_P%C3%A9n%C3%A9lope_2017
Ukkari Pénélope,"['Comedy', 'Slice of Life']",https://myanimelist.net/anime/8345/Ukkari_P%C3%A9n%C3%A9lope
Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"['Action', 'Comedy', 'Sports', 'Shounen']",https://myanimelist.net/anime/3276/Kinnikuman__Gyakushuu_Uchuu_Kakure_Choujin
Ukkari Pénélope (2013),"['Kids', 'Slice of Life']",https://myanimelist.net/anime/34078/Ukkari_P%C3%A9n%C3%A9lope_2013
Kakuchou Shoujo-kei Trinary,['Sci-Fi'],https://myanimelist.net/anime/34006/Kakuchou_Shoujo-kei_Trinary
Ukare Violin,"['Fantasy', 'Kids']",https://myanimelist.net/anime/23641/Ukare_Violin
Heibai Wushang,"['Action', 'Comedy', 'Supernatural']",https://myanimelist.net/anime/33562/Heibai_Wushang
Heroman Specials,"['Action', 'Sci-Fi', 'Shounen']",https://myanimelist.net/anime/9121/Heroman_Specials
Heisei Tensai Bakabon,"['Slice of Life', 'Comedy']",https://myanimelist.net/anime/19961/Heisei_Tensai_Bakabon
UFO-koku no Koutsuu Anzen,"['Kids', 'Sci-Fi']",https://myanimelist.net/anime/39428/UFO-koku_no_Koutsuu_Anzen
Ujusonyeon Kaesi,"['Action', 'Adventure', 'Sci-Fi', 'Shounen']",https://myanimelist.net/anime/18269/Ujusonyeon_Kaesi
Uju Jeonsa Hong Gildong,"['Action', 'Kids', 'Adventure', 'Space', 'Sci-Fi']",https://myanimelist.net/anime/16830/Uju_Jeonsa_Hong_Gildong
Happy Seven: The TV Manga,"['Comedy', 'Magic', 'Fantasy', 'School']",https://myanimelist.net/anime/1193/Happy_Seven__The_TV_Manga
Haai Step Jun,"['Action', 'Romance', 'School', 'Sci-Fi']",https://myanimelist.net/anime/3022/Haai_Step_Jun
UFO Nitsukamatta Kodomo-tachi,"['Sci-Fi', 'Kids']",https://myanimelist.net/anime/19059/UFO_Nitsukamatta_Kodomo-tachi
GO-GO Tamagotchi!,"['Comedy', 'Fantasy', 'Kids']",https://myanimelist.net/anime/23107/GO-GO_Tamagotchi
Udauda Yatteru Hima wa Nee!,"['Action', 'Comedy', 'School', 'Shounen']",https://myanimelist.net/anime/17649/Udauda_Yatteru_Hima_wa_Nee
Uchuujin Pipi,['Kids'],https://myanimelist.net/anime/19985/Uchuujin_Pipi
Uchuu Shounen Soran,"['Action', 'Adventure', 'Sci-Fi']",https://myanimelist.net/anime/12887/Uchuu_Shounen_Soran
DT Eightron,"['Action', 'Sci-Fi', 'Shounen']",https://myanimelist.net/anime/1314/DT_Eightron
"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","['Comedy', 'Slice of Life']",https://myanimelist.net/anime/32010/Eikoku_Ikka_Nihon_wo_Taberu__English_Ikka_Shougatsu_wo_Taberu
Uchuu Seibutsu Jirou,"['Music', 'Space', 'Kids']",https://myanimelist.net/anime/40430/Uchuu_Seibutsu_Jirou
Uchuu Patrol Hopper,"['Sci-Fi', 'Space']",https://myanimelist.net/anime/12897/Uchuu_Patrol_Hopper
Dennou Coil Recaps,"['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi']",https://myanimelist.net/anime/13955/Dennou_Coil_Recaps
Uchuu Neko: Mardock no Bouken,"['Adventure', 'Space', 'Comedy']",https://myanimelist.net/anime/33086/Uchuu_Neko__Mardock_no_Bouken
Daitoshokan no Hitsujikai Picture Drama,"['Ecchi', 'Comedy']",https://myanimelist.net/anime/29165/Daitoshokan_no_Hitsujikai_Picture_Drama
Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem,"['Action', 'Drama', 'Mecha']",https://myanimelist.net/anime/2256/Choujuu_Kishin_Dancougar__Ushinawareta_Mono-tachi_e_no_Requiem
Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,"['Kids', 'Sci-Fi']",https://myanimelist.net/anime/35042/Uchuu_Bouei-tai_Taabou_no_Toki_no_Tomatta_Hoshi
Choujin Sentai Baratack,"['Sci-Fi', 'Adventure', 'Mecha']",https://myanimelist.net/anime/6970/Choujin_Sentai_Baratack
Uchina Experience,['Music'],https://myanimelist.net/anime/39349/Uchina_Experience
Boukyaku no Senritsu,"['Adventure', 'Fantasy', 'Horror', 'Mecha', 'Psychological', 'Sci-Fi', 'Shounen', 'Space', 'Supernatural']",https://myanimelist.net/anime/159/Boukyaku_no_Senritsu
Angelique: Seichi yori Ai wo Komete,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Shoujo']",https://myanimelist.net/anime/2535/Angelique__Seichi_yori_Ai_wo_Komete
Uchi no Oochopus,['Kids'],https://myanimelist.net/anime/37002/Uchi_no_Oochopus
Uchi no 3 Shimai Movie,"['Slice of Life', 'Comedy', 'Kids']",https://myanimelist.net/anime/39436/Uchi_no_3_Shimai_Movie
Ucchare Goshogawara,"['Martial Arts', 'School', 'Shounen', 'Sports']",https://myanimelist.net/anime/12899/Ucchare_Goshogawara
Akuu Daisakusen Srungle,"['Action', 'Mecha', 'Sci-Fi']",https://myanimelist.net/anime/6452/Akuu_Daisakusen_Srungle
Aisubeki Mirai e,['Music'],https://myanimelist.net/anime/7659/Aisubeki_Mirai_e
Two-chan to Issho ni Miyou,['Kids'],https://myanimelist.net/anime/39451/Two-chan_to_Issho_ni_Miyou
Ai no Wakakusa Monogatari Specials,"['Drama', 'Historical', 'Slice of Life']",https://myanimelist.net/anime/15607/Ai_no_Wakakusa_Monogatari_Specials
91 Days Recap,"['Action', 'Historical', 'Drama']",https://myanimelist.net/anime/33964/91_Days_Recap
Two Down Full Base,"['Sports', 'Kids']",https://myanimelist.net/anime/23537/Two_Down_Full_Base
Two on the Road: Itsumo Futari de,"['Music', 'Romance']",https://myanimelist.net/anime/35368/Two_on_the_Road__Itsumo_Futari_de
Twinkle World feat. Hatsune Miku,['Music'],https://myanimelist.net/anime/40684/Twinkle_World_feat_Hatsune_Miku
TV ga Kita hi,"['Music', 'Kids']",https://myanimelist.net/anime/36359/TV_ga_Kita_hi
Tuxedo Gin,"['Comedy', 'Supernatural', 'Shounen']",https://myanimelist.net/anime/40346/Tuxedo_Gin
Turuturutu Narongi,"['Adventure', 'Kids']",https://myanimelist.net/anime/19311/Turuturutu_Narongi
Xiong Bing Lian,"['Action', 'Military', 'Sci-Fi', 'Mystery', 'Space', 'Supernatural', 'Mecha']",https://myanimelist.net/anime/37643/Xiong_Bing_Lian
Turning Mecard W: Vandyne-ui Bimil - Teugbyeolpan,"['Adventure', 'Cars', 'Game', 'Kids', 'Mecha']",https://myanimelist.net/anime/37751/Turning_Mecard_W__Vandyne-ui_Bimil_-_Teugbyeolpan
Watashi no Ashinaga Ojisan Specials,"['Comedy', 'Romance', 'School', 'Shoujo', 'Slice of Life']",https://myanimelist.net/anime/29363/Watashi_no_Ashinaga_Ojisan_Specials
Tsushima Maru: Sayounara Okinawa,['Historical'],https://myanimelist.net/anime/12903/Tsushima_Maru__Sayounara_Okinawa
Uchuu Senkan Tiramisù,"['Comedy', 'Mecha', 'Sci-Fi', 'Slice of Life', 'Space']",https://myanimelist.net/anime/36267/Uchuu_Senkan_Tiramis%C3%B9
Umi no Triton,"['Adventure', 'Fantasy', 'Shounen']",https://myanimelist.net/anime/2718/Umi_no_Triton
Tsunagaru Animal,['Kids'],https://myanimelist.net/anime/29479/Tsunagaru_Animal
Tondera House no Daibouken,"['Adventure', 'Historical', 'Sci-Fi']",https://myanimelist.net/anime/3075/Tondera_House_no_Daibouken
Tsuru no Sugomori,['Kids'],https://myanimelist.net/anime/28023/Tsuru_no_Sugomori
Tiger Mask Fuku Men League Sen,"['Sports', 'Shounen']",https://myanimelist.net/anime/18063/Tiger_Mask_Fuku_Men_League_Sen
Tsukiyo to Megane,['Fantasy'],https://myanimelist.net/anime/33691/Tsukiyo_to_Megane
Tsuki to Azarashi,['Kids'],https://myanimelist.net/anime/34186/Tsuki_to_Azarashi
Tsuki no Mine no Ookami,['Kids'],https://myanimelist.net/anime/35056/Tsuki_no_Mine_no_Ookami
Tsugaku-ji,['Music'],https://myanimelist.net/anime/35322/Tsugaku-ji
Tsubuyaki-tai Specials,['Comedy'],https://myanimelist.net/anime/34164/Tsubuyaki-tai_Specials
Tsubuyaki-tai,['Comedy'],https://myanimelist.net/anime/34163/Tsubuyaki-tai
Tsubiregg Tsuburegg March,"['Music', 'Kids']",https://myanimelist.net/anime/36358/Tsubiregg_Tsuburegg_March
Trojan wo Jibun no Te de,"['Historical', 'Kids']",https://myanimelist.net/anime/35058/Trojan_wo_Jibun_no_Te_de
TRAPxTRAP feat. Hatsune Miku,['Music'],https://myanimelist.net/anime/40559/TRAPxTRAP_feat_Hatsune_Miku
Treasure Gaust,['Game'],https://myanimelist.net/anime/20087/Treasure_Gaust
Trip Trek (2010),"['Adventure', 'Fantasy', 'Comedy']",https://myanimelist.net/anime/21509/Trip_Trek_2010
Trick or Alice,['Fantasy'],https://myanimelist.net/anime/21305/Trick_or_Alice
Transformers: Choujin Master Force Soushuuhen,"['Mecha', 'Sci-Fi']",https://myanimelist.net/anime/39102/Transformers__Choujin_Master_Force_Soushuuhen
Takarajima (Movie),"['Adventure', 'Drama', 'Historical', 'Mystery', 'Supernatural']",https://myanimelist.net/anime/21255/Takarajima_Movie
The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,['Fantasy'],https://myanimelist.net/anime/2626/The%E2%98%86Doraemons__Mushimushi_Pyonpyon_Daisakusen
Sono Hanabira ni Kuchizuke wo: Risa x Miya Gekijou,"['Comedy', 'Romance', 'School', 'Shoujo Ai', 'Slice of Life']",https://myanimelist.net/anime/22785/Sono_Hanabira_ni_Kuchizuke_wo__Risa_x_Miya_Gekijou
Sol Bianca,"['Action', 'Sci-Fi', 'Adventure', 'Space']",https://myanimelist.net/anime/1443/Sol_Bianca
Train Heroes,['Kids'],https://myanimelist.net/anime/18137/Train_Heroes
Toyoichi,['Music'],https://myanimelist.net/anime/36086/Toyoichi
Touken Ranbu: Hanamaru - Makuai Kaisouroku Manner Movies,"['Comedy', 'Parody']",https://myanimelist.net/anime/40124/Touken_Ranbu__Hanamaru_-_Makuai_Kaisouroku_Manner_Movies
Tottoko Hamtarou: Hiragana Tanken,['Kids'],https://myanimelist.net/anime/39107/Tottoko_Hamtarou__Hiragana_Tanken
Soccer Fever,"['Historical', 'Sports']",https://myanimelist.net/anime/10774/Soccer_Fever
"Tottoko Hamtarou: ""A"" kara ""N"" made Hiragana Asobi",['Kids'],https://myanimelist.net/anime/39106/Tottoko_Hamtarou__A_kara_N_made_Hiragana_Asobi
Tottoko Hamtarou wa Ham Ham Paradise! Kazu Katachi Chie,['Kids'],https://myanimelist.net/anime/39105/Tottoko_Hamtarou_wa_Ham_Ham_Paradise_Kazu_Katachi_Chie
Tottoko Hamtarou: Best Hit Ham-chan'zu Music Clip,"['Kids', 'Music']",https://myanimelist.net/anime/39108/Tottoko_Hamtarou__Best_Hit_Ham-chanzu_Music_Clip
Shiyan Pin Jiating,"['Sci-Fi', 'Slice of Life']",https://myanimelist.net/anime/36397/Shiyan_Pin_Jiating
Totsugeki! Pappara-tai,"['Action', 'Sci-Fi', 'Adventure', 'Comedy', 'Romance']",https://myanimelist.net/anime/5278/Totsugeki_Pappara-tai
Silent Möbius: The Motion Picture,"['Sci-Fi', 'Adventure', 'Supernatural']",https://myanimelist.net/anime/2099/Silent_M%C3%B6bius__The_Motion_Picture
Seikai no Senki II Special,"['Action', 'Military', 'Sci-Fi', 'Space', 'Romance']",https://myanimelist.net/anime/39333/Seikai_no_Senki_II_Special
Sanctuary,"['Action', 'Police', 'Thriller', 'Drama', 'Seinen']",https://myanimelist.net/anime/2698/Sanctuary
Toshishun,"['Adventure', 'Drama', 'Fantasy', 'Historical', 'Supernatural']",https://myanimelist.net/anime/6124/Toshishun
Toshi Keikaku,['Music'],https://myanimelist.net/anime/36082/Toshi_Keikaku
Saint Seiya: Gold Saints Data File,"['Action', 'Fantasy', 'Shounen']",https://myanimelist.net/anime/35326/Saint_Seiya__Gold_Saints_Data_File
Toshi Souzou Gakubu Shoukai,['Slice of Life'],https://myanimelist.net/anime/32144/Toshi_Souzou_Gakubu_Shoukai
Pure-tou no Nakama-tachi,"['Fantasy', 'Kids']",https://myanimelist.net/anime/3201/Pure-tou_no_Nakama-tachi
Ookamikakushi,"['Action', 'Mystery', 'Horror', 'Supernatural']",https://myanimelist.net/anime/7079/Ookamikakushi
Toruru's Adventure,"['Adventure', 'Fantasy', 'Sci-Fi']",https://myanimelist.net/anime/34258/Torurus_Adventure
Ookii 1 Nensei to Chiisana 2 Nensei,['Adventure'],https://myanimelist.net/anime/20907/Ookii_1_Nensei_to_Chiisana_2_Nensei
Memories Off 3.5,"['Romance', 'Drama']",https://myanimelist.net/anime/363/Memories_Off_35
Lovely Movie: Itoshi no Muco,['Slice of Life'],https://myanimelist.net/anime/23897/Lovely_Movie__Itoshi_no_Muco
Kojika Monogatari,['Drama'],https://myanimelist.net/anime/2568/Kojika_Monogatari
Tonari no Tonari,['Music'],https://myanimelist.net/anime/36084/Tonari_no_Tonari
Tonari no Tokoro,['Comedy'],https://myanimelist.net/anime/9825/Tonari_no_Tokoro
Jurassic!,"['Historical', 'Fantasy']",https://myanimelist.net/anime/40180/Jurassic
Ton-Ton Atta to Niigata no Mukashibanashi,['Comedy'],https://myanimelist.net/anime/10242/Ton-Ton_Atta_to_Niigata_no_Mukashibanashi
Human Crossing,"['Drama', 'Slice of Life', 'Sports']",https://myanimelist.net/anime/1083/Human_Crossing
Tomoko-chan to Watashi,"['Comedy', 'Kids', 'School']",https://myanimelist.net/anime/26287/Tomoko-chan_to_Watashi
Tomodachi Miitsuketa,"['Fantasy', 'Kids']",https://myanimelist.net/anime/34188/Tomodachi_Miitsuketa
Tomodachi 8-nin,"['Comedy', 'Kids']",https://myanimelist.net/anime/13457/Tomodachi_8-nin
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (ONA),"['Sci-Fi', 'Adventure', 'Police', 'Mecha']",https://myanimelist.net/anime/36856/Tomica_Hyper_Rescue_Drive_Head__Kidou_Kyuukyuu_Keisatsu_ONA
Tokyo Onlypic,"['Comedy', 'Parody', 'Sports']",https://myanimelist.net/anime/33533/Tokyo_Onlypic
Tokyo Mikansei,"['Dementia', 'Music']",https://myanimelist.net/anime/40673/Tokyo_Mikansei
"Tokyo Dai Kuushuu: Aoyo, Kaette Koi","['Historical', 'Drama']",https://myanimelist.net/anime/33821/Tokyo_Dai_Kuushuu__Aoyo_Kaette_Koi
Titipo Titipo,"['Cars', 'Kids']",https://myanimelist.net/anime/38075/Titipo_Titipo
Tokugawa Iemitsu to Edo Bakufu,"['Kids', 'Samurai', 'Historical', 'Drama']",https://myanimelist.net/anime/26275/Tokugawa_Iemitsu_to_Edo_Bakufu
Tobe! Pegasus Kokoro no Goal ni Shoot,"['School', 'Sports']",https://myanimelist.net/anime/19049/Tobe_Pegasus_Kokoro_no_Goal_ni_Shoot
Rakuen Tsuihou,"['Action', 'Sci-Fi', 'Mecha']",https://myanimelist.net/anime/13391/Rakuen_Tsuihou
Himawari!,"['Adventure', 'Comedy', 'Martial Arts']",https://myanimelist.net/anime/910/Himawari
Tire Kan x Kamiusagi Rope,"['Slice of Life', 'Comedy']",https://myanimelist.net/anime/35287/Tire_Kan_x_Kamiusagi_Rope
Otona Joshi no Anime Time,"['Slice of Life', 'Drama', 'Romance', 'Josei']",https://myanimelist.net/anime/10178/Otona_Joshi_no_Anime_Time
Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza - Extra,"['Military', 'School']",https://myanimelist.net/anime/38429/Girls___Panzer__Fushou_Akiyama_Yukari_no_Sensha_Kouza_-_Extra
Timing (Movie),"['Mystery', 'School', 'Super Power', 'Thriller']",https://myanimelist.net/anime/38461/Timing_Movie
Nihon Animator Mihonichi,"['Action', 'Dementia', 'Ecchi', 'Fantasy', 'Mecha', 'Military', 'Music', 'School', 'Sci-Fi', 'Space', 'Supernatural']",https://myanimelist.net/anime/28149/Nihon_Animator_Mihonichi
"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...","['Comedy', 'Ecchi', 'Slice of Life']",https://myanimelist.net/anime/34277/New_Game__Watashi_Shain_Ryokou_tte_Hajimete_nano_de
Motto To LOVE-Ru,"['Sci-Fi', 'Harem', 'Comedy', 'Ecchi', 'School', 'Shounen']",https://myanimelist.net/anime/9181/Motto_To_LOVE-Ru
Mobile Suit Gundam II: Soldiers of Sorrow,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",https://myanimelist.net/anime/1091/Mobile_Suit_Gundam_II__Soldiers_of_Sorrow
Lupin III: Otakara Henkyaku Daisakusen!!,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",https://myanimelist.net/anime/1424/Lupin_III__Otakara_Henkyaku_Daisakusen
Genshi Shounen Ryuu,"['Action', 'Sci-Fi', 'Adventure', 'Romance', 'Shounen']",https://myanimelist.net/anime/1537/Genshi_Shounen_Ryuu
Toko-chan Chokkin,"['Kids', 'Slice of Life', 'Adventure', 'Historical']",https://myanimelist.net/anime/29473/Toko-chan_Chokkin
Crush Gear Nitro,"['Cars', 'Shounen', 'Sports']",https://myanimelist.net/anime/7048/Crush_Gear_Nitro
Fushigi na Koala Blinky,"['Adventure', 'Comedy', 'Kids', 'Fantasy']",https://myanimelist.net/anime/1333/Fushigi_na_Koala_Blinky
Doraemon Anniversary 25,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",https://myanimelist.net/anime/37112/Doraemon_Anniversary_25
Code Geass: Hangyaku no Lelouch Picture Drama - Kiseki no Anniversary,"['Slice of Life', 'School']",https://myanimelist.net/anime/40334/Code_Geass__Hangyaku_no_Lelouch_Picture_Drama_-_Kiseki_no_Anniversary
Tokyo 2020 Olympics CMs,"['Music', 'Sports', 'Kids']",https://myanimelist.net/anime/40155/Tokyo_2020_Olympics_CMs
Tobidase! Bacchiri,"['Comedy', 'Kids', 'Mystery']",https://myanimelist.net/anime/19991/Tobidase_Bacchiri
Kuzu no Honkai,"['Drama', 'Romance', 'School', 'Seinen']",https://myanimelist.net/anime/32949/Kuzu_no_Honkai
Tokyo Art Month,['Dementia'],https://myanimelist.net/anime/38506/Tokyo_Art_Month
Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,"['Action', 'Horror', 'Supernatural', 'Drama', 'Fantasy']",https://myanimelist.net/anime/33519/Koutetsujou_no_Kabaneri_Movie_1__Tsudou_Hikari
Cardfight!! Vanguard: Shinemon-hen,"['Action', 'Game', 'Shounen']",https://myanimelist.net/anime/40167/Cardfight_Vanguard__Shinemon-hen
Kemonozume,"['Action', 'Horror', 'Demons', 'Supernatural', 'Romance']",https://myanimelist.net/anime/1454/Kemonozume
Buddy Go!,"['Comedy', 'Romance', 'Shoujo']",https://myanimelist.net/anime/33056/Buddy_Go
Kekkai Sensen: Ousama no Restaurant no Ousama,"['Action', 'Comedy', 'Super Power', 'Supernatural', 'Fantasy', 'Shounen']",https://myanimelist.net/anime/32574/Kekkai_Sensen__Ousama_no_Restaurant_no_Ousama
Boruto: Naruto Next Generations,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']",https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
Tokyo 2164,['Sci-Fi'],https://myanimelist.net/anime/33525/Tokyo_2164
Joshiraku OVA,"['Slice of Life', 'Comedy', 'Shounen']",https://myanimelist.net/anime/15591/Joshiraku_OVA
Handa-kun,"['Slice of Life', 'Comedy', 'Shounen']",https://myanimelist.net/anime/32648/Handa-kun
Anne no Nikki: Anne Frank Monogatari,"['Drama', 'Historical']",https://myanimelist.net/anime/12027/Anne_no_Nikki__Anne_Frank_Monogatari
Changjiang Qi Hao Ai Diqiu,['Kids'],https://myanimelist.net/anime/9558/Changjiang_Qi_Hao_Ai_Diqiu
Wonder Garden,['Fantasy'],https://myanimelist.net/anime/20965/Wonder_Garden
Yotsunoha,"['Romance', 'School']",https://myanimelist.net/anime/3011/Yotsunoha
Blassreiter: Navi,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/5539/Blassreiter__Navi
Tokyo Futago Athletic,"['Comedy', 'Sports']",https://myanimelist.net/anime/33473/Tokyo_Futago_Athletic
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu Movie,"['Sci-Fi', 'Adventure', 'Police', 'Mecha']",https://myanimelist.net/anime/36857/Tomica_Hyper_Rescue_Drive_Head__Kidou_Kyuukyuu_Keisatsu_Movie
